uuid,text,LLM_Answer
5dadd8ab-b073-4c5b-9886-5f6d9615548e,"Cooperation Agreement ""Parties"" shall mean OICL and QIWI, together, and each of them a ""Party"";', 'OICL', '""QIWI"", and, together with its Affiliates, ""QIWI Group""', '""OICL"" and together with its Affiliates, ""Otkritie""', 'Otkritie Investments Cyprus Limited', 'QIWI plc 02 June, 2015 This Clause 6 and Clauses 1, 5, 7 through 9 (inclusive) come into force and effect upon the execution of this Agreement by the Parties.', 'The remaining provisions of this Agreement shall be effective only upon Completion 1 (the ""Effective Time""). Unless otherwise mutual agreed between the Parties, this Agreement shall remain in effect until the earlier of the below events occur:\n\n (a) The fifth (5t h) anniversary of this Agreement; and\n\n (b) Otkritie ceasing to own more than 2,237,216 class B shares or American depositary shares of QIWI. This Agreement and any dispute, controversy or claim arising out of or in connection with it or its subject matter, existence, negotiation, validity, termination, breach or enforceability (including non-contractual disputes or claims) shall be governed by and construed in accordance with the laws of England and Wales.","Document name: Cooperation Agreement
Parties: OICL # QIWI
Agreement date: 6/2/2015
Effective date: NA
Expiration date: 6/2/2020
Governing law: England and Wales"
e7e56316-7a6d-4d00-b106-0367f635cbf2,"Cooperation Agreement Party A', 'Xinyu Xinwei New Energy Co., Ltd.', ""People's Government of Fenyi County"", 'Party B June 25, 2014   ","Document name: Cooperation Agreement
Parties: Xinyu Xinwei New Energy Co., Ltd. # People's Government of Fenyi County
Agreement date: 6/25/2014
Effective date: NA
Expiration date: NA
Governing law: NA"
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,"Cooperation Agreement Spôk Holdings, Inc.', 'White Hat SP GP LLC', 'White Hat Strategic Partners LP', '(the ""Company""),', 'White Hat Capital Partners GP LLC', '(collectively, the ""White Hat Parties"")', 'each of the Company and the White Hat Parties, a ""Party"" to this Agreement, and collectively, the ""Parties"")', 'White Hat Capital Partners LP June 18, 2020  Unless earlier terminated as provided in this Agreement, upon the expiration of the Support Period in accordance with Section 4, this Agreement shall immediately and automatically terminate in its entirety and no Party shall have any further rights or obligations under this Agreement; provided, however, no Party shall be released from any breach of this Agreement that occurred prior to the termination of this Agreement. This Agreement shall be governed by and construed in accordance with the internal laws of the State of Delaware applicable to agreements made and to be performed within that state.","Document name: Cooperation Agreement
Parties: Spôk Holdings, Inc. # White Hat SP GP LLC # White Hat Strategic Partners LP # White Hat Capital Partners GP LLC
Agreement date: 6/18/2020
Effective date: NA
Expiration date: NA
Governing law: Delaware"
919ddd68-8b70-497f-924a-a96d7d4ec2df,"COOPERATION AGREEMENT URS Corporation', '(the ""Company"")', '(""JANA"")', 'JANA Partners LLC March 13, 2014   THIS AGREEMENT SHALL BE GOVERNED IN ALL RESPECTS, INCLUDING VALIDITY, INTERPRETATION AND EFFECT, BY THE LAWS OF THE STATE OF DELAWARE WITHOUT GIVING EFFECT TO THE CHOICE OF LAW PRINCIPLES OF SUCH STATE.","Document name: COOPERATION AGREEMENT
Parties: URS Corporation # JANA Partners LLC
Agreement date: 3/13/2014
Effective date: NA
Expiration date: NA
Governing law: Delaware"
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,"INTELLECTUAL PROPERTY AGREEMENT (""Certegy"")', 'Equifax Inc.', '(""Equifax"")', 'Certegy Inc. June 30, 2001   This Agreement shall be construed in accordance with, and governed by, the\n\n\n\n\n\nlaws of the State of Georgia, without regard to the conflicts of law rules of such state.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: Certegy # Equifax Inc.
Agreement date: 6/30/2001
Effective date: NA
Expiration date: NA
Governing law: Georgia"
f71be1b4-ea81-4a02-98aa-0048c66d1296,"INTELLECTUAL PROPERTY AGREEMENT Armstrong Flooring, Inc.', 'Buyer', '""Licensing"" and together with Seller, ""Arizona""', 'AHF Holding, Inc.', 'AFI Licensing LLC', 'Seller', 'formerly known as Tarzan HoldCo, Inc.),', 'Armstrong Hardwood Flooring Company', 'the ""Company"" and together with Buyer the ""Buyer Entities""', '(each of Arizona on the one hand and the Buyer Entities on the other hand, a ""Party"" and collectively, the ""Parties"") December 31, 2018 December 31, 2018 Unless earlier terminated pursuant to the provisions hereof, the term of this Agreement and the licenses and other grants of rights (and related obligations) under this Agreement shall (i) with respect to the Arizona Licensed Trademarks, be for the Arizona Trademark License Term, (ii) with respect to the Diamond Licensed Trademarks, be for the Diamond Trademark License Term, (iii) with respect to the Phase- Out Marks, be for the term set forth in Section 6.6, and (iv) with respect to Copyrights, Know-How and Patents, be in perpetuity. This Agreement shall be governed by the laws of the State of Delaware, its rules of conflict of laws notwithstanding.', 'This Assignment shall be governed by the laws of the State of Delaware, its rules of conflict of laws notwithstanding.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: Armstrong Flooring, Inc. # AHF Holding, Inc. # AFI Licensing LLC # Armstrong Hardwood Flooring Company
Agreement date: 12/31/2018
Effective date: NA
Expiration date: NA
Governing law: Delaware"
2b42ac3c-2bcf-4775-a963-d84980a240c1,"Intellectual Property Agreement GSI Technology, Inc.', 'Sony Electronics Inc.', 'PURCHASER  and SONY are referred to individually as a ""Party"" and collectively as the ""Parties"".', 'SONY', 'PURCHASER August 28, 2009 The term ""Effective Date"" means the Closing Date. Unless earlier terminated as provided below, this IP Agreement shall extend until the last date of expiration of the SRAM  Intellectual Property rights licensed under this IP Agreement. This IP Agreement and the legal relations among the Parties will be governed by and construed in accordance with the rules and  substantive Laws of the State of California, United States of America, without regard to conflicts of law provisions.","Document name: Intellectual Property Agreement
Parties: GSI Technology, Inc. # Sony Electronics Inc.
Agreement date: 8/28/2009
Effective date: NA
Expiration date: NA
Governing law: California"
4c98c8a8-40e8-4369-875b-2e6ce6252843,"INTELLECTUAL PROPERTY AGREEMENT (hereinafter referred to collectively as the ""Parties"" and individually as a ""Party"").', 'HSI', 'THC', 'HERC RENTALS INC.', 'THE HERTZ CORPORATION', 'HERTZ SYSTEM, INC.', 'HERC 30  day of June 2016 30  day of June 2016  This Agreement and all disputes or controversies arising out of or relating to this Agreement or the transactions contemplated hereby shall be governed by, and construed in accordance with, the internal laws of the State of New York, without regard to the laws of any other jurisdiction that might be applied because of the conflicts of laws principles of the State of New York.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: HSI # THC # HERC RENTALS INC. # THE HERTZ CORPORATION # HERTZ SYSTEM, INC. 
Agreement date: 6/30/2016
Effective date: NA
Expiration date: NA
Governing law: New York"
07ea333e-d6c0-4c32-aa1d-eec225491304,"Intellectual Property Agreement ShenZhen JingWei Communication Co., Ltd', 'JingWei HengTong Technology', '(ShenZhen) February 08, 2007 February 08, 2007<omitted>This Agreement has been duly executed as of the date first set forth above and shall be effective simultaneously. The term of this Agreement is five (5) years unless the early termination in accordance with this Agreement. The validity, implementation and interpretation of this Agreement shall be governed by the laws of PRC.","Document name: Intellectual Property Agreement
Parties: ShenZhen JingWei Communication Co., Ltd # JingWei HengTong Technology
Agreement date: 2/8/2007
Effective date: 2/8/2007
Expiration date: 2/8/2012
Governing law: PRC"
5dcfc046-c14c-4af4-a2e2-878fe652381a,"Intellectual Property Agreement (""MS"")', '(MS and MSCI individually referred to as a ""Party"" and collectively as the ""Parties"").', 'MSCI Inc', '(""MSCI"")', 'Morgan Stanley & Co. Incorporated November 20, 2007 November 20, 2007  This Agreement shall be construed in accordance with and governed by the substantive internal laws of the State of New York.","Document name: Intellectual Property Agreement
Parties: MSCI Inc # Morgan Stanley & Co. Incorporated
Agreement date: 11/20/2007
Effective date: NA
Expiration date: NA
Governing law: New York"
64a16914-37ac-4738-a501-32a7be68aa01,"INTELLECTUAL PROPERTY AGREEMENT United Technologies Corporation', 'Carrier Global Corporation', 'Carrier', 'Otis', 'Otis Worldwide Corporation', '(each, a ""Party"" and together, the ""Parties"")', 'UTC April 2, 2020  The provisions of this Agreement, including the license rights provided in this Article III, shall not be terminable or revocable for any reason. This Agreement shall be governed by, and construed and enforced in accordance with, the laws of the State of Delaware, without regard to any conflict or choice-of-law provision or rule (whether of the State of Delaware or any other jurisdiction) that would cause the application of the laws of any jurisdiction other than the State of Delaware.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: United Technologies Corporation # Carrier Global Corporation # Otis Worldwide Corporation
Agreement date: 4/2/2020
Effective date: NA
Expiration date: NA
Governing law: Delaware"
dc40658c-a8e4-45de-893e-882961a1df51,"INTELLECTUAL PROPERTY AGREEMENT NMS COMMUNICATIONS CORP.', 'VERSO BACKHAUL SOLUTIONS, INC.', 'Backhaul', 'Seller December 20, 2007   This Intellectual Property Agreement shall be construed and interpreted according to the laws of the State of Georgia, applicable contracts to be wholly performed within the State of Georgia.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: NMS COMMUNICATIONS CORP. # VERSO BACKHAUL SOLUTIONS, INC.
Agreement date: 12/20/2007
Effective date: NA
Expiration date: NA
Governing law: Georgia"
9e2802de-6288-4ad0-91e6-8e18fb963a9f,"INTELLECTUAL PROPERTY AGREEMENT Purchaser', 'Motorola Solutions, Inc.', 'Zebra Technologies Corporation', 'Seller April 14, 2014 April 14, 2014 The term of this IP Agreement shall be from the Effective Date until all of the Intellectual Property licensed hereunder is in the public domain (provided, however, that in such event the representations and warranties in Article III shall survive (and terminate) in accordance with the Acquisition Agreement) or this IP Agreement is terminated pursuant to Section 4.3. The Laws of the State of Delaware (without reference to its principles of conflicts of law) shall govern the construction, interpretation and other matters arising out of or in connection with this IP Agreement and its schedules (whether arising in contract, tort, equity or otherwise).","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: Motorola Solutions, Inc. # Zebra Technologies Corporation
Agreement date: 4/14/2014
Effective date: 4/14/2014
Expiration date: NA
Governing law: Delaware"
f3fd5672-2be3-4d58-8a80-f37bf715f420,"DISTRIBUTOR AGREEMENT Snotarator LLC', '""Company', 'Distributor', 'SMSA Ballinger Acquisition Corp. 1st day of August, 2013 1st day of August, 2013 The term of this Agreement shall terminate on May 31, 2015, unless sooner terminated. This Agreement shall be governed by the laws of the State of Texas.","Document name: DISTRIBUTOR AGREEMENT
Parties: Snotarator LLC # SMSA Ballinger Acquisition Corp.
Agreement date: 8/1/2013
Effective date: NA
Expiration date: 5/31/2015
Governing law: Texas"
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,"DISTRIBUTOR AGREEMENT Tripath', 'Uniquest Corporation', 'Distributor', 'Tripath Technology, Inc. 7/7/98 7/1/98 The terms of this Agreement shall be one year from the effective date and will be automatically renewed on each anniversary of the effective date, for a renewal term of one year unless either party provides written notification of its intention not to renew this Agreement at least one month prior to the expiration of the initial or any renewal terms.', ""Distributor's appointment is for a term of one year from the Effective Date, renewable automatically unless terminated under Section 18"" This Agreement will be governed by the laws of California, without reference to conflicts of laws.","Document name: DISTRIBUTOR AGREEMENT
Parties: Tripath # Tripath Technology, Inc.
Agreement date: 7/7/1998
Effective date: 7/1/1998
Expiration date: 7/1/1999
Governing law: California"
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,"DISTRIBUTOR AGREEMENT WatchGuard Technologies, Inc.', 'Distributor', 'WGT', 'European Micro November 5, 1997 November 5, 1997 The Term will commence on the Effective Date of this Agreement and      will remain in effect, unless sooner terminated under paragraphs 5.2, 5.3,      or 5.4, until the termination date specified in Exhibit A.', 'September 30, 1997 This Agreement will be governed by and interpreted in      accordance with the local laws of the State of Washington, U.S.A., without      regard to its conflicts of law provisions and not including the provisions      of the 1980 U.N. Convention in Contracts for the International Sale of      Goods.","Document name: DISTRIBUTOR AGREEMENT
Parties: WatchGuard Technologies, Inc. # European Micro
Agreement date: 11/5/1997
Effective date: 11/5/1997
Expiration date: 9/30/1997
Governing law: Washington"
7be82593-1dc4-4c24-8027-24c8cbcc3323,"EXCLUSIVE DISTRIBUTOR AGREEMENT LifeUSA/  Envision  Health,  Inc.', 'Sierra Mountain Minerals, Inc.', 'ENVISION', 'SIERRA Dec. 8, 2005 Dec. 8, 2005 The  term of this  Agreement  shall  be two (2)  years  from the          Effective  Date with  automatic  annual  renewals  thereafter  provided          either  party does not provide  sixty (60) days  notice of  termination          prior to the renewal date or the Agreement is not otherwise  terminated          as set forth in Section 8. This Agreement is deemed to have been entered into  in the State          of Colorado,  and its  interpretation,  construction,  and the remedies          for its  enforcement  or breach  are to be applied  pursuant  to and in          accordance with the laws of the State of Colorado.","Document name: EXCLUSIVE DISTRIBUTOR AGREEMENT
Parties: LifeUSA/Envision Health, Inc. # Sierra Mountain Minerals, Inc.
Agreement date: 12/8/2005
Effective date: 12/8/2005
Expiration date: 12/8/2007
Governing law: Colorado"
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,"Distributor Agreement Lucid Inc.', ""'Distributor'"", '[* *  The initial term of this Agreement shall be three (3) calendar years from the Agreement date. This Agreement shall be governed by and interpreted in accordance with the laws of the State of New York, USA without regard to conflict of  laws principles.","Document name: Distributor Agreement
Parties: Lucid Inc.
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: New York"
c9dfe98e-23e2-4369-9461-29299bb167da,"DISTRIBUTOR AGREEMENT DISTRIBUTOR', 'NeoMedia Micro Paint Repair', 'PPG Paints Trading (Shanghai) Co Ltd', 'PPG Shanghai 1st day of December 1st day of December The term of this Agreement (the ""Term"") shall commence on the date          first above written and shall terminate on 31 December 2006, unless          sooner terminated in accordance with the provisions hereof. ""The validity, construction, and performance of this Agreement shall be governed by and interpreted in accordance with the laws of the People's Republic of China.""","Document name: DISTRIBUTOR AGREEMENT DISTRIBUTOR
Parties: NeoMedia Micro Paint Repair # PPG Paints Trading (Shanghai) Co Ltd
Agreement date: 12/1/2006
Effective date: 12/1/2006
Expiration date: 12/31/2006
Governing law: People's Republic of China"
ad04ef04-bab1-4c48-9382-5a6ce38108bd,"DISTRIBUTOR AGREEMENT NTC', 'Nanophase Technologies Corporation', 'JOHNSON MATTHEY CATALOG COMPANY, INC.', 'd/b/a ALFA AESAR', 'ALFA AESAR October 24, 2005  The initial term of this Agreement shall be for a period of five (5) years from the date first set forth above and shall thereafter automatically renew for additional two (2) year terms unless a party provides the other party with notice of non-renewal no less than 6 months prior to the expiration of the initial term or any renewal term unless earlier terminated as follows This agreement shall be governed by and subject to the internal laws (exclusive of the conflicts of law provisions) and decisions of the courts of the State of Illinois', 'This Agreement shall be governed by and interpreted under and in accordance with the laws of the State of Delaware without regard to principles of conflicts of laws.","Document name: DISTRIBUTOR AGREEMENT NTC
Parties: Nanophase Technologies Corporation # JOHNSON MATTHEY CATALOG COMPANY, INC. # ALFA AESAR
Agreement date: 10/24/2005
Effective date: 10/24/2005
Expiration date: 10/23/2010
Governing law: Illinois"
ae4275f4-673f-4408-a98d-bc7d37d540a9,"DISTRIBUTOR AGREEMENT WLI', 'Wireless Links Inc', 'Power2Ship', 'Jaguar Investments, Inc. and its affiliates, 7th day of April, 2003 7th day of April, 2003 Unless otherwise terminated as provided herein, the initial term of this Agreement shall be three (3) years from the Effective Date and shall thereafter be automatically renewed for subsequent one (1) year periods unless either party notifies the other in writing of its election not to renew the Agreement at least one hundred twenty (120) days prior to the expiration of the then-current term. This Agreement, its interpretation and construction, and the remedies for its enforcement or breach are to be applied in accordance with the laws of the State of New Jersey.","Document name: DISTRIBUTOR AGREEMENT WLI
Parties: Wireless Links Inc # Jaguar Investments, Inc.
Agreement date: 4/7/2003
Effective date: 4/7/2003
Expiration date: 4/7/2006
Governing law: New Jersey"
05097bf4-dae2-4b95-9659-bc64847788be,"Transportation Agreement Shipper', 'Shipper and Transporter may be referred to herein individually as a ""Party"" or collectively as the ""Parties"".', 'ENERGY XXI USA, INC.', 'Transporter', 'ENERGY XXI GULF COAST, INC. March 11, 2015 March 11, 2015 ""Subject to the other provisions of this Agreement, the term of this Agreement shall commence on the Effective Date and shall remain in effect until terminated by either Party upon thirty (30) days' prior written notice."" The validity, construction and performance of this Agreement shall be governed by the laws of the State of Texas, not including any of its conflicts of law rules that would direct or refer to the laws of another jurisdiction.","Document name: Transportation Agreement Shipper
Parties: ENERGY XXI USA, INC. # ENERGY XXI GULF COAST, INC.
Agreement date: 3/11/2015
Effective date: 3/11/2015
Expiration date: NA
Governing law: Texas"
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,"MARINE TRANSPORTATION AGREEMENT Midstream Fuel Service LLC', 'Charterer', 'Martin Operating Partnership L.P.', 'Owner 23rd day of December, 2003 23rd day of December, 2003 The initial term of this Agreement shall be for 3 years (the ""Initial Term"") commencing on the date first set forth above (the ""Commencement Date"") and ending on the 3rd anniversary of the Commencement Date. This Agreement shall be governed by and construed in accordance with the laws of the State of Texas.","Document name: MARINE TRANSPORTATION AGREEMENT
Parties: Midstream Fuel Service LLC # Martin Operating Partnership L.P.
Agreement date: 12/23/2003
Effective date: 12/23/2003
Expiration date: 12/23/2006
Governing law: Texas"
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,"ENDORSEMENT AGREEMENT ADAMS GOLF, LTD.', 'TOM WATSON', 'ADAMS GOLF', 'CONSULTANT January 13, 2005 The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****]. The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****]. This Agreement shall be governed and construed according to the laws of the State of Kansas.","Document name: ENDORSEMENT AGREEMENT
Parties: ADAMS GOLF, LTD. # TOM WATSON
Agreement date: 1/13/2005
Effective date: 9/1/2004
Expiration date: NA
Governing law: Kansas"
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,"Endorsement Agreement The Sterling/Winters Co.', 'KI Inc.', 'KI', 'Diplomat', 'Kathy Ireland', 'SW', 'Diplomat Ambassador Eyewear Group', 'Kathy Ireland, Inc. August 24, 1995 August 1, 1995 The term of the license hereby granted shall commence August 1, 1995 and continue until January 30, 2000, unless sooner terminated in the manner provided in the immediately succeeding sentence or as otherwise provided in this Agreement. This Agreement shall be governed by and       construed in accordance with the laws of the State of California without       regard to conflict of law principles.","Document name: Endorsement Agreement
Parties: The Sterling/Winters Co. # KI Inc. # Diplomat # Kathy Ireland # SW # Diplomat Ambassador Eyewear Group # Kathy Ireland, Inc.
Agreement date: 8/24/1995
Effective date: 8/1/1995
Expiration date: 1/30/2000
Governing law: California"
1c30375a-5b2d-4309-811d-19e6515a6f38,"ENDORSEMENT AGREEMENT Bruce Jenner', 'the COMPANY', 'The Right Solution', 'CELEBRITY 1st day of                                                                --- November, 2003  The COMPANY agrees to a one year engagement to contract the CELEBRITY to      speak at the company meetings and seminars along with endorsement of the      Company products. This Agreement was negotiated and is being contracted<omitted>for in Nevada, and shall be governed by the laws of the State of           Nevada, and the United States of America, notwithstanding any           conflict-of-law provision to the contrary.","Document name: ENDORSEMENT AGREEMENT
Parties: Bruce Jenner # The Right Solution
Agreement date: 11/1/2003
Effective date: NA
Expiration date: NA
Governing law: Nevada"
a4ed41f1-34a2-4f0b-8921-34068cdef460,"ENDORSEMENT AGREEMENT Trustees of the Grinberg Family Trust', 'Company', 'Movado Group, Inc.', 'Trust IN WITNESS WHEREOF, the parties hereto have executed this Agreement as of this 4th day of April, 2003.  ""Notwithstanding any provisions of this Agreement to the contrary, this Agreement shall terminate upon the Trust's payment to the Company of the sum of the aggregate amount of the premiums paid under the Policy since inception (which amount includes the outstanding principal balance of the Demand Note)."" Except to the extent preempted by Employee Retirement Income Security Act of 1974, as amended (""ERISA""), all rights hereunder shall be governed by and construed in accordance with the laws of the State of New York without regard to its rules governing conflicts of laws, or the rules of any other jurisdiction which would cause the laws of any\n\n\n\n\n\njurisdiction other than the State of New York to apply.","Document name: ENDORSEMENT AGREEMENT
Parties: Trustees of the Grinberg Family Trust # Movado Group, Inc.
Agreement date: 4/4/2003
Effective date: NA
Expiration date: NA
Governing law: New York"
e615d4fa-cb1e-4a83-b792-703a13669715,"ENDORSEMENT AGREEMENT _________________', 'SPORT-HALEY, INC.', 'Professional', 'Company this day of ___________________, 19__ this day of ___________________, 19__ The term of this Agreement shall extend from the date of          execution hereof through and until _______, unless extended by written          agreement of the parties. This Agreement shall be construed and enforced in            accordance with, and governed by the laws of the State of Colorado           without regard to conflicts of laws principles.","Document name: ENDORSEMENT AGREEMENT
Parties: SPORT-HALEY, INC. # Professional # Company
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: Colorado"
7d7e4204-73e1-40b3-9a43-23128b88c6a8,"LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT Ono Pharmaceutical Co., Ltd.', 'Ono', 'Array', '""Party"" means Array or Ono, individually; and ""Parties"" means Array and Ono, collectively.', 'Array BioPharma Inc. May 31, 2017 May 31, 2017 This Agreement shall commence on the Effective Date and, unless terminated earlier pursuant to this Article 13, shall continue in full force and effect, on a Product-by-Product and country-by-country basis until the Secondary Royalty Term with respect to such Product expires, at which time this Agreement shall expire in its entirety with respect to such Product in such country. This Agreement and all questions regarding its validity or interpretation, or the breach or performance of this Agreement, shall be governed by, and construed and enforced in accordance with, the laws of the State of New York, United States, without reference to conflict of law principles.","Document name: LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT
Parties: Ono Pharmaceutical Co., Ltd. # Array BioPharma Inc.
Agreement date: 5/31/2017
Effective date: 5/31/2017
Expiration date: NA
Governing law: New York"
c6c0ef8b-ad53-426d-b9e3-643579811e18,"Collaborative Development and Commercialization Agreement Achaogen', 'Achaogen Inc.', 'Microgenics Corporation', 'Microgenics', 'Both Microgenics and Achaogen are referred to herein individually as a ""Party"" and collectively as the ""Parties."" April 26, 2016 April 26, 2016 This Agreement shall be effective as of the Effective Date and unless terminated earlier by mutual written agreement of the Parties or pursuant to Section 9.2 (Termination At Will) or Section 9.3 (Termination for Cause) below, the term of this Agreement shall continue in effect until Achaogen ceases development and commercialization of Plazomicin (""Term""). This Agreement is subject to and governed by the laws of the State of Delaware, U.S.A. (without regard to conflict of law principles).","Document name: Collaborative Development and Commercialization Agreement
Parties: Achaogen Inc. # Microgenics Corporation
Agreement date: 4/26/2016
Effective date: 4/26/2016
Expiration date: NA
Governing law: Delaware"
dcfd9b1f-01ea-441b-93d3-646469492fa9,"DEVELOPMENT AGREEMENT LEO', 'GALEN', 'LEO PHARMA A/S', 'GALEN (CHEMICALS) LIMITED April ____, 2003 This Agreement will be effective when signed by both Parties provided          that the Co-promotion Agreement and the Option Agreement have been          signed and have come into force and provided also that said agreements          do not prohibit GALEN from entering into the Dovonex(R) Agreement and          the Dovobet(R) Agreement.<omitted>April ____, 2003  THIS AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE INTERNAL LAWS OF THE STATE OF NEW YORK APPLICABLE TO AGREEMENTS MADE AND TO BE PERFORMED ENTIRELY WITHIN SUCH STATE, WITHOUT REGARD TO THE CONFLICTS OF LAW PRINCIPLES OF SUCH STATE OTHER THAN SECTIONS 5-1401 OF THE NEW YORK GENERAL\n\n\n\n\n\nOBLIGATIONS LAW.","Document name: DEVELOPMENT AGREEMENT LEO
Parties: LEO PHARMA A/S # GALEN (CHEMICALS) LIMITED
Agreement date: 4/1/2003
Effective date: NA
Expiration date: NA
Governing law: New York"
0d495480-b9f0-439a-8266-265461c27029,"FRANCHISE AGREEMENT We and you may collectively be referred to as the ""Parties.""', '""we,"" ""us,"" ""our"" or ""Franchisor""', 'Homewood Suites Franchise LLC', '""you,"" ""your"" or ""Franchisee""', 'Franchisee  March 21, 2014 The Term shall begin on the Effective Date and will end, without further notice, on the Expiration Date set forth in the Addendum, unless terminated earlier under the terms of this Agreement.<omitted>Expiration Date: at midnight on the last day of the month fifteen (15) years from the Effective Date The Parties agree that, except to the extent governed by the United States Trademark Act of 1946 (Lanham Act; 15 U.S.C.  lj 1050 et seq.), as amended, this Agreement will be governed by the laws of the State of New York without recourse to New York choice of law or conflicts of law principles.","Document name: FRANCHISE AGREEMENT
Parties: Homewood Suites Franchise LLC # Franchisee
Agreement date: 3/21/2014
Effective date: NA
Expiration date: 15 years from the Effective Date
Governing law: New York"
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,"FRANCHISE AGREEMENT ""you"" or the ""Franchisee""', '""we,"" ""us,"" or ""our""', 'Goosehead Insurance Agency, LLC  Effective Date:', 'THIS FRANCHISE AGREEMENT (the ""Agreement"") is made and entered into as of the ""Effective Date"" that we have indicated on the signature page of this Agreement by and between: The term of this Agreement starts on the Effective Date and, unless this Agreement is earlier terminated in accordance with its provisions, will expire ten (10) years from the Effective Date. The Franchise Agreement requires application of the laws of the State of Texas.', 'This Agreement will be interpreted and construed exclusively under the laws of the State of Texas, which laws will prevail in the event of any conflict of law (without regard to, and without giving effect to, the application of Texas choice-of-law rules); provided, however, that if the covenants in Section 19 of this Agreement would not be enforced as written under\n\nPage 55 of 80\n\n\n\n\n\nTexas law, then the parties agree that those covenants will instead be interpreted and construed under the laws of the state in which the Franchised Business is located.","Document name: FRANCHISE AGREEMENT
Parties: Goosehead Insurance Agency, LLC # NA
Agreement date: NA
Effective date: NA
Expiration date: 10 years from the Effective Date
Governing law: Texas"
82b734d9-1a2f-4f82-8a6e-7ade192d0454,"Franchise Agreement', 'Addendum to Lease Agreement ________________________________________', 'if you are a partnership, corporation, or limited liability company, your ""Principal Owners""', 'The Joint Corp.', '(""you,"" ""Franchise Owner,"" or ""Franchisee', '""we,"" ""us,"" the ""Company,"" or ""The Joint Corp."" _____ day of _______________, 20__ _____ day of _______________, 20__', 'The Initial Term will begin on the Agreement Date. You must operate the Franchise at a mutually agreeable site (the ""Premises"") to be identified after the signing of this Agreement, and to use the System and the Marks in the operation of that Franchise, for a term of 10 years (the ""Initial Term"")', 'Unless sooner terminated in accordance with the provisions of this Agreement, this Agreement will expire on _______________________________________. Except to the extent governed by the United States Trademark Act of 1946 (Lanham Act, 15 U.S.C. §§ 1051  et seq.) and except that all issues relating to arbitrability or the enforcement or interpretation of the agreement to arbitrate set forth in Section 17.9 which will be governed by the United States Arbitration Act (9 U.S.C. § 1  et seq.) and the federal common law relating to arbitration, this Agreement and the Franchise will be governed by the internal laws of the State of Arizona (without reference to its choice of law and conflict of law rules), except that the provisions of any Arizona law relating to the offer and sale of business opportunities or franchises or governing the relationship of a franchisor and its franchisees will not apply unless their jurisdictional requirements are met independently without reference to this Paragraph.","Document name: Franchise Agreement
Parties: The Joint Corp.
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: Arizona"
a9d3250b-07eb-4813-9326-107e9f08b25a,"SITE DEVELOPMENT AND HOSTING AGREEMENT ( The Deerskin Companies, Inc.', 'Company', 'Hanover Direct, Inc.', 'HDI August 9, 1999 This Agreement shall be effective as of that date (the ""Effective Date"") the Site becomes fully operational as set forth in writing and executed by both Parties and shall continue for a period of one (1) year from the Effective Date. This Agreement shall be effective as of that date (the ""Effective Date"") the Site becomes fully operational as set forth in writing and executed by both Parties and shall continue for a period of one (1) year from the Effective Date. This Agreement shall be governed and construed and enforced in accordance with the laws of the State of New York applicable to contracts made and to be performed exclusively in that State without giving effect to the principles of conflict of laws.","Document name: SITE DEVELOPMENT AND HOSTING AGREEMENT
Parties: The Deerskin Companies, Inc. # Hanover Direct, Inc.
Agreement date: 8/9/1999
Effective date: 8/9/1999
Expiration date: 8/9/2000
Governing law: New York"
